counter,name,function_name,real_parameter,typical_parameter,returns_value,file_name,start_row,start_column,end_row,end_column,
64,-,UNNAMED,0,0,false,./src/init/resources/melonJS-master/src/renderable/container.js,1,0,913,5,
65,-,UNNAMED,0,0,false,./src/init/resources/melonJS-master/src/renderable/GUI.js,1,0,267,5,
66,-,UNNAMED,0,0,false,./src/init/resources/melonJS-master/src/renderable/imagelayer.js,1,0,321,5,
67,-,UNNAMED,0,0,false,./src/init/resources/melonJS-master/src/renderable/renderable.js,1,0,823,5,
68,-,UNNAMED,0,0,false,./src/init/resources/melonJS-master/src/renderable/sprite.js,1,0,644,5,
69,-,UNNAMED,0,0,false,./src/init/resources/melonJS-master/src/shapes/ellipse.js,1,0,274,5,
70,-,UNNAMED,0,0,false,./src/init/resources/melonJS-master/src/shapes/line.js,1,0,92,5,
71,-,UNNAMED,0,0,false,./src/init/resources/melonJS-master/src/shapes/poly.js,4,0,395,5,
72,-,UNNAMED,0,0,false,./src/init/resources/melonJS-master/src/shapes/rectangle.js,1,0,473,5,
73,-,UNNAMED,0,0,false,./src/init/resources/melonJS-master/src/state/stage.js,1,0,116,5,
74,-,UNNAMED,0,0,false,./src/init/resources/melonJS-master/src/state/state.js,1,0,583,5,
75,-,UNNAMED,0,0,true,./src/init/resources/melonJS-master/src/state/state.js,9,4,582,9,
76,-,UNNAMED,0,0,false,./src/init/resources/melonJS-master/src/system/agent.js,1,0,86,5,
77,-,UNNAMED,0,0,true,./src/init/resources/melonJS-master/src/system/agent.js,19,4,85,9,
78,-,UNNAMED,0,0,false,./src/init/resources/melonJS-master/src/system/device.js,1,0,1031,5,
79,-,UNNAMED,0,0,true,./src/init/resources/melonJS-master/src/system/device.js,7,4,971,9,
80,-,UNNAMED,0,0,false,./src/init/resources/melonJS-master/src/system/event.js,4,0,434,5,
81,-,UNNAMED,0,0,true,./src/init/resources/melonJS-master/src/system/event.js,10,4,433,9,
82,-,UNNAMED,0,0,false,./src/init/resources/melonJS-master/src/system/pooling.js,1,0,218,5,
83,-,UNNAMED,0,0,true,./src/init/resources/melonJS-master/src/system/pooling.js,16,4,217,9,
84,-,UNNAMED,0,0,false,./src/init/resources/melonJS-master/src/system/save.js,1,0,136,5,
85,-,UNNAMED,1,1,false,./src/init/resources/melonJS-master/src/system/save.js,77,20,97,28,
86,-,UNNAMED,0,0,true,./src/init/resources/melonJS-master/src/system/save.js,33,4,135,9,
87,-,UNNAMED,0,0,false,./src/init/resources/melonJS-master/src/system/timer.js,1,0,269,5,
88,-,UNNAMED,0,0,true,./src/init/resources/melonJS-master/src/system/timer.js,8,4,268,9,
89,-,UNNAMED,0,0,false,./src/init/resources/melonJS-master/src/tweens/tween.js,8,0,881,5,
90,-,UNNAMED,1,1,false,./src/init/resources/melonJS-master/src/utils/array.js,1,0,67,13,
91,-,UNNAMED,1,0,true,./src/init/resources/melonJS-master/src/utils/array.js,8,4,63,9,
92,-,UNNAMED,0,0,false,./src/init/resources/melonJS-master/src/utils/color.js,1,0,586,5,
93,-,UNNAMED,1,1,false,./src/init/resources/melonJS-master/src/utils/file.js,1,0,48,13,
94,-,UNNAMED,1,0,true,./src/init/resources/melonJS-master/src/utils/file.js,8,4,44,9,
95,-,UNNAMED,1,1,false,./src/init/resources/melonJS-master/src/utils/function.js,1,0,78,13,
96,-,UNNAMED,1,0,true,./src/init/resources/melonJS-master/src/utils/function.js,8,4,74,9,
97,-,UNNAMED,1,1,false,./src/init/resources/melonJS-master/src/utils/string.js,1,0,89,13,
98,-,UNNAMED,1,0,true,./src/init/resources/melonJS-master/src/utils/string.js,8,4,85,9,
99,-,UNNAMED,0,0,false,./src/init/resources/melonJS-master/src/utils/utils.js,1,0,159,5,
100,-,UNNAMED,0,0,true,./src/init/resources/melonJS-master/src/utils/utils.js,9,4,158,9,
101,-,UNNAMED,0,1,true,./src/init/resources/melonJS-master/src/utils/utils.js,102,8,131,13,
102,-,UNNAMED,0,0,false,./src/init/resources/melonJS-master/src/video/canvas/canvas_renderer.js,1,0,734,5,
103,-,UNNAMED,0,0,false,./src/init/resources/melonJS-master/src/video/renderer.js,1,0,429,5,
104,-,UNNAMED,0,0,false,./src/init/resources/melonJS-master/src/video/texture.js,1,0,494,5,
105,-,UNNAMED,0,0,false,./src/init/resources/melonJS-master/src/video/texture_cache.js,1,0,85,5,
106,-,UNNAMED,0,0,false,./src/init/resources/melonJS-master/src/video/video.js,1,0,507,5,
107,-,UNNAMED,0,0,true,./src/init/resources/melonJS-master/src/video/video.js,8,4,505,9,
108,-,UNNAMED,0,0,false,./src/init/resources/melonJS-master/src/video/webgl/compositor.js,1,0,641,5,
109,-,UNNAMED,0,0,false,./src/init/resources/melonJS-master/src/video/webgl/glshader.js,1,0,334,5,
110,-,UNNAMED,0,0,false,./src/init/resources/melonJS-master/src/video/webgl/shaders/primitive-shader.js,1,0,51,5,
111,-,UNNAMED,0,0,false,./src/init/resources/melonJS-master/src/video/webgl/shaders/quad-shader.js,1,0,101,5,
112,-,UNNAMED,0,0,false,./src/init/resources/melonJS-master/src/video/webgl/webgl_renderer.js,1,0,1027,5,
113,-,UNNAMED,0,0,false,./src/init/resources/melonJS-master/tasks/jsdoc-template/static/scripts/linenumber.js,2,0,30,5,
114,-,UNNAMED,0,0,false,./src/init/resources/melonJS-master/tasks/jsdoc-template/static/scripts/prettify/prettify.js,2,0,28,119,
115,-,UNNAMED,0,0,false,./src/init/resources/melonJS-master/tasks/jsdoc-template/static/scripts/prettify/prettify.js,8,478,9,183,
116,-,UNNAMED,0,0,false,./src/init/resources/melonJS-master/tests/helper/helper-spec.js,5,0,40,5,
117,-,UNNAMED,3,3,false,./src/init/resources/melonJS-master/tests/spec/draggable-spec.js,11,0,67,43,
118,-,UNNAMED,4,4,false,./src/init/resources/melonJS-master/tests/spec/droptarget-spec.js,12,0,154,64,
