counter,name,file_name,start_row,start_column,end_row,end_column,can_be_refactored,precondition1,precondition2
77,-,./src/init/resources/piskel-master/src/js/lib/iframeLoader-0.1.0.js,1,0,52,5,,,
78,-,./src/init/resources/piskel-master/src/js/lib/jquery-1.8.0.js,14,0,9227,13,,,
79,doScrollCheck,./src/init/resources/piskel-master/src/js/lib/jquery-1.8.0.js,878,16,892,21,,,
80,add,./src/init/resources/piskel-master/src/js/lib/jquery-1.8.0.js,998,20,1007,36,,,
81,-,./src/init/resources/piskel-master/src/js/lib/jquery-1.8.0.js,3677,0,5139,13,,,
82,-,./src/init/resources/piskel-master/src/js/lib/jquery-1.8.0.js,4991,4,5125,9,,,
83,-,./src/init/resources/piskel-master/src/js/lib/jquery-1.8.0.js,6266,0,6326,5,,,
84,-,./src/init/resources/piskel-master/src/js/lib/jquery-1.8.0.js,8152,0,8157,32,,,
85,-,./src/init/resources/piskel-master/src/js/lib/jquery-1.8.0.js,1239,0,1507,5,,,
86,-,./src/init/resources/piskel-master/src/js/lib/jquery-ui-1.10.3.custom.js,6,0,315,13,,,
87,-,./src/init/resources/piskel-master/src/js/lib/jquery-ui-1.10.3.custom.js,316,0,826,13,,,
88,-,./src/init/resources/piskel-master/src/js/lib/jquery-ui-1.10.3.custom.js,827,0,982,11,,,
89,-,./src/init/resources/piskel-master/src/js/lib/jquery-ui-1.10.3.custom.js,983,0,2252,11,,,
90,-,./src/init/resources/piskel-master/src/js/lib/jquery-ui-1.10.3.custom.js,232,4,240,26,,,
91,-,./src/init/resources/piskel-master/src/js/lib/jquery-ui-1.10.3.custom.js,386,8,408,13,,,
92,-,./src/init/resources/piskel-master/src/js/lib/pubsub.js,5,0,23,11,,,
93,-,./src/init/resources/piskel-master/src/js/lib/q.js,29,0,1986,3,,,
94,-,./src/init/resources/piskel-master/src/js/lib/q.js,87,0,208,5,,,
95,-,./src/init/resources/piskel-master/src/js/lib/smoothscroll/smoothscroll.js,7,0,277,21,,,
96,-,./src/init/resources/piskel-master/src/js/lib/spectrum/spectrum.js,6,0,1966,19,,,
97,-,./src/init/resources/piskel-master/src/js/lib/spectrum/spectrum.js,1050,4,1957,9,,,
98,-,./src/init/resources/piskel-master/src/js/lib/spectrum/spectrum.js,7,4,102,9,,,
99,-,./src/init/resources/piskel-master/src/js/lib/spectrum/spectrum.js,7,4,102,9,,,
100,-,./src/init/resources/piskel-master/src/js/lib/spectrum/spectrum.js,7,4,102,9,,,
101,-,./src/init/resources/piskel-master/src/js/lib/spectrum/spectrum.js,1871,4,1897,9,,,
102,-,./src/init/resources/piskel-master/src/js/lib/spectrum/spectrum.js,1960,4,1964,7,,,
103,-,./src/init/resources/piskel-master/src/js/model/frame/AsyncCachedFrameProcessor.js,1,0,49,5,,,
104,-,./src/init/resources/piskel-master/src/js/model/frame/CachedFrameProcessor.js,1,0,83,5,,,
105,-,./src/init/resources/piskel-master/src/js/model/frame/RenderedFrame.js,1,0,49,5,,,
106,-,./src/init/resources/piskel-master/src/js/model/Frame.js,1,0,154,5,,,
107,-,./src/init/resources/piskel-master/src/js/model/Layer.js,1,0,122,5,,,
108,-,./src/init/resources/piskel-master/src/js/model/Palette.js,1,0,46,5,,,
109,-,./src/init/resources/piskel-master/src/js/model/piskel/Descriptor.js,1,0,9,5,,,
110,-,./src/init/resources/piskel-master/src/js/model/Piskel.js,1,0,140,5,,,
111,-,./src/init/resources/piskel-master/src/js/rendering/AbstractRenderer.js,1,0,22,5,,,
112,-,./src/init/resources/piskel-master/src/js/rendering/CanvasRenderer.js,1,0,45,5,,,
113,-,./src/init/resources/piskel-master/src/js/rendering/CompositeRenderer.js,1,0,68,5,,,
114,-,./src/init/resources/piskel-master/src/js/rendering/DrawingLoop.js,1,0,63,5,,,
115,-,./src/init/resources/piskel-master/src/js/rendering/frame/BackgroundImageFrameRenderer.js,1,0,55,5,,,
116,-,./src/init/resources/piskel-master/src/js/rendering/frame/CachedFrameRenderer.js,1,0,51,5,,,
117,-,./src/init/resources/piskel-master/src/js/rendering/frame/FrameRenderer.js,1,0,374,5,,,
118,-,./src/init/resources/piskel-master/src/js/rendering/FramesheetRenderer.js,1,0,46,5,,,
119,-,./src/init/resources/piskel-master/src/js/rendering/layer/LayersRenderer.js,1,0,96,5,,,
120,-,./src/init/resources/piskel-master/src/js/rendering/OnionSkinRenderer.js,1,0,90,5,,,
121,-,./src/init/resources/piskel-master/src/js/rendering/PiskelRenderer.js,1,0,39,5,,,
122,-,./src/init/resources/piskel-master/src/js/selection/BaseSelection.js,1,0,51,5,,,
123,-,./src/init/resources/piskel-master/src/js/selection/LassoSelection.js,1,0,73,5,,,
124,-,./src/init/resources/piskel-master/src/js/selection/RectangularSelection.js,1,0,9,5,,,
125,-,./src/init/resources/piskel-master/src/js/selection/SelectionManager.js,1,0,223,5,,,
126,-,./src/init/resources/piskel-master/src/js/selection/ShapeSelection.js,1,0,9,5,,,
127,-,./src/init/resources/piskel-master/src/js/service/BackupService.js,1,0,161,5,,,
128,-,./src/init/resources/piskel-master/src/js/service/BeforeUnloadService.js,1,0,47,5,,,
129,-,./src/init/resources/piskel-master/src/js/service/ClipboardService.js,1,0,25,5,,,
130,-,./src/init/resources/piskel-master/src/js/service/color/ColorSorter.js,1,0,104,5,,,
131,-,./src/init/resources/piskel-master/src/js/service/CurrentColorsService.js,1,0,129,5,,,
132,-,./src/init/resources/piskel-master/src/js/service/FileDropperService.js,1,0,101,5,,,
133,-,./src/init/resources/piskel-master/src/js/service/HistoryService.js,1,0,199,5,,,
134,-,./src/init/resources/piskel-master/src/js/service/ImageUploadService.js,1,0,31,5,,,
135,-,./src/init/resources/piskel-master/src/js/service/ImportService.js,2,0,141,5,,,
136,-,./src/init/resources/piskel-master/src/js/service/keyboard/KeycodeTranslator.js,1,0,47,5,,,
137,-,./src/init/resources/piskel-master/src/js/service/keyboard/KeyUtils.js,1,0,80,5,,,
138,-,./src/init/resources/piskel-master/src/js/service/keyboard/Shortcut.js,1,0,135,5,,,
139,-,./src/init/resources/piskel-master/src/js/service/keyboard/Shortcuts.js,1,0,94,5,,,
140,-,./src/init/resources/piskel-master/src/js/service/keyboard/ShortcutService.js,1,0,130,5,,,
141,-,./src/init/resources/piskel-master/src/js/service/MouseStateService.js,1,0,43,5,,,
142,-,./src/init/resources/piskel-master/src/js/service/palette/CurrentColorsPalette.js,1,0,15,5,,,
143,-,./src/init/resources/piskel-master/src/js/service/palette/PaletteGplWriter.js,1,0,40,5,,,
144,-,./src/init/resources/piskel-master/src/js/service/palette/PaletteImportService.js,1,0,52,5,,,
145,-,./src/init/resources/piskel-master/src/js/service/palette/PaletteService.js,1,0,73,5,,,
146,-,./src/init/resources/piskel-master/src/js/service/palette/reader/AbstractPaletteFileReader.js,1,0,35,5,,,
147,-,./src/init/resources/piskel-master/src/js/service/palette/reader/PaletteGplReader.js,1,0,23,5,,,
148,-,./src/init/resources/piskel-master/src/js/service/palette/reader/PaletteImageReader.js,1,0,54,5,,,
149,-,./src/init/resources/piskel-master/src/js/service/palette/reader/PalettePalReader.js,1,0,19,5,,,
150,-,./src/init/resources/piskel-master/src/js/service/palette/reader/PaletteTxtReader.js,1,0,17,5,,,
151,-,./src/init/resources/piskel-master/src/js/service/pensize/PenSizeService.js,1,0,50,5,,,
152,-,./src/init/resources/piskel-master/src/js/service/performance/PerformanceReport.js,1,0,45,5,,,
153,-,./src/init/resources/piskel-master/src/js/service/performance/PerformanceReportService.js,1,0,29,5,,,
154,-,./src/init/resources/piskel-master/src/js/service/SavedStatusService.js,1,0,31,5,,,
155,-,./src/init/resources/piskel-master/src/js/service/SelectedColorsService.js,1,0,29,5,,,
156,-,./src/init/resources/piskel-master/src/js/service/storage/DesktopStorageService.js,1,0,62,5,,,
157,-,./src/init/resources/piskel-master/src/js/service/storage/FileDownloadStorageService.js,1,0,27,5,,,
158,-,./src/init/resources/piskel-master/src/js/service/storage/GalleryStorageService.js,1,0,60,5,,,
159,-,./src/init/resources/piskel-master/src/js/service/storage/IndexedDbStorageService.js,1,0,57,5,,,
160,-,./src/init/resources/piskel-master/src/js/service/storage/LocalStorageService.js,1,0,92,5,,,
161,-,./src/init/resources/piskel-master/src/js/service/storage/StorageService.js,1,0,116,5,,,
162,-,./src/init/resources/piskel-master/src/js/snippets.js,1,0,1,19,,,
163,-,./src/init/resources/piskel-master/src/js/tools/drawing/BaseTool.js,6,0,93,5,,,
164,-,./src/init/resources/piskel-master/src/js/tools/drawing/Circle.js,6,0,92,5,,,
165,-,./src/init/resources/piskel-master/src/js/tools/drawing/ColorPicker.js,6,0,30,5,,,
166,-,./src/init/resources/piskel-master/src/js/tools/drawing/ColorSwap.js,5,0,66,5,,,
167,-,./src/init/resources/piskel-master/src/js/tools/drawing/DitheringTool.js,6,0,50,5,,,
168,-,./src/init/resources/piskel-master/src/js/tools/drawing/Eraser.js,7,0,26,5,,,
169,-,./src/init/resources/piskel-master/src/js/tools/drawing/Lighten.js,7,0,72,5,,,
170,-,./src/init/resources/piskel-master/src/js/tools/drawing/Move.js,6,0,109,5,,,
171,-,./src/init/resources/piskel-master/src/js/tools/drawing/PaintBucket.js,6,0,34,5,,,
172,-,./src/init/resources/piskel-master/src/js/tools/drawing/Rectangle.js,6,0,38,5,,,
173,-,./src/init/resources/piskel-master/src/js/tools/drawing/selection/AbstractDragSelect.js,6,0,59,5,,,
174,-,./src/init/resources/piskel-master/src/js/tools/drawing/selection/BaseSelect.js,6,0,193,5,,,
175,-,./src/init/resources/piskel-master/src/js/tools/drawing/selection/LassoSelect.js,6,0,88,5,,,
176,-,./src/init/resources/piskel-master/src/js/tools/drawing/selection/RectangleSelect.js,6,0,44,5,,,
177,-,./src/init/resources/piskel-master/src/js/tools/drawing/selection/ShapeSelect.js,6,0,39,5,,,
178,-,./src/init/resources/piskel-master/src/js/tools/drawing/ShapeTool.js,1,0,121,5,,,
179,-,./src/init/resources/piskel-master/src/js/tools/drawing/SimplePen.js,6,0,106,5,,,
180,-,./src/init/resources/piskel-master/src/js/tools/drawing/Stroke.js,6,0,134,5,,,
181,-,./src/init/resources/piskel-master/src/js/tools/drawing/VerticalMirrorPen.js,1,0,60,5,,,
182,-,./src/init/resources/piskel-master/src/js/tools/Tool.js,1,0,25,5,,,
183,-,./src/init/resources/piskel-master/src/js/tools/ToolIconBuilder.js,1,0,21,5,,,
184,-,./src/init/resources/piskel-master/src/js/tools/transform/AbstractTransformTool.js,1,0,38,5,,,
185,-,./src/init/resources/piskel-master/src/js/tools/transform/Center.js,1,0,19,5,,,
186,-,./src/init/resources/piskel-master/src/js/tools/transform/Clone.js,1,0,21,5,,,
187,-,./src/init/resources/piskel-master/src/js/tools/transform/Crop.js,1,0,127,5,,,
188,-,./src/init/resources/piskel-master/src/js/tools/transform/Flip.js,1,0,28,5,,,
189,-,./src/init/resources/piskel-master/src/js/tools/transform/Rotate.js,1,0,27,5,,,
190,-,./src/init/resources/piskel-master/src/js/tools/transform/TransformUtils.js,1,0,130,5,,,
191,-,./src/init/resources/piskel-master/src/js/utils/Array.js,1,0,41,5,,,
192,-,./src/init/resources/piskel-master/src/js/utils/Base64.js,1,0,56,5,,,
193,-,./src/init/resources/piskel-master/src/js/utils/BlobUtils.js,1,0,43,5,,,
194,-,./src/init/resources/piskel-master/src/js/utils/CanvasUtils.js,1,0,147,5,,,
195,-,./src/init/resources/piskel-master/src/js/utils/ColorUtils.js,1,0,41,5,,,
196,-,./src/init/resources/piskel-master/src/js/utils/core.js,68,0,225,5,,,
197,-,./src/init/resources/piskel-master/src/js/utils/DateUtils.js,1,0,25,5,,,
198,-,./src/init/resources/piskel-master/src/js/utils/Dom.js,1,0,54,5,,,
199,-,./src/init/resources/piskel-master/src/js/utils/Environment.js,6,0,37,5,,,
200,-,./src/init/resources/piskel-master/src/js/utils/Event.js,1,0,47,5,,,
201,-,./src/init/resources/piskel-master/src/js/utils/FileUtils.js,1,0,51,5,,,
202,-,./src/init/resources/piskel-master/src/js/utils/FileUtilsDesktop.js,1,0,77,5,,,
203,-,./src/init/resources/piskel-master/src/js/utils/FrameUtils.js,1,0,287,5,,,
204,-,./src/init/resources/piskel-master/src/js/utils/FunctionUtils.js,1,0,41,5,,,
205,-,./src/init/resources/piskel-master/src/js/utils/ImageResizer.js,1,0,26,5,,,
206,-,./src/init/resources/piskel-master/src/js/utils/LayerUtils.js,1,0,91,5,,,
207,-,./src/init/resources/piskel-master/src/js/utils/Math.js,1,0,18,5,,,
208,-,./src/init/resources/piskel-master/src/js/utils/MergeUtils.js,1,0,89,5,,,
209,-,./src/init/resources/piskel-master/src/js/utils/PiskelFileUtils.js,1,0,57,5,,,
210,-,./src/init/resources/piskel-master/src/js/utils/PixelUtils.js,1,0,317,5,,,
211,-,./src/init/resources/piskel-master/src/js/utils/ResizeUtils.js,1,0,85,5,,,
212,-,./src/init/resources/piskel-master/src/js/utils/serialization/arraybuffer/ArrayBufferDeserializer.js,1,0,137,5,,,
213,-,./src/init/resources/piskel-master/src/js/utils/serialization/arraybuffer/ArrayBufferSerializer.js,1,0,203,5,,,
214,-,./src/init/resources/piskel-master/src/js/utils/serialization/backward/Deserializer_v0.js,1,0,19,5,,,
215,-,./src/init/resources/piskel-master/src/js/utils/serialization/backward/Deserializer_v1.js,1,0,37,5,,,
216,-,./src/init/resources/piskel-master/src/js/utils/serialization/Deserializer.js,1,0,115,5,,,
217,-,./src/init/resources/piskel-master/src/js/utils/serialization/Serializer.js,1,0,93,5,,,
218,-,./src/init/resources/piskel-master/src/js/utils/StringUtils.js,1,0,14,5,,,
219,-,./src/init/resources/piskel-master/src/js/utils/Template.js,1,0,104,5,,,
220,-,./src/init/resources/piskel-master/src/js/utils/TooltipFormatter.js,1,0,38,5,,,
221,-,./src/init/resources/piskel-master/src/js/utils/UserAgent.js,1,0,61,5,,,
222,-,./src/init/resources/piskel-master/src/js/utils/UserAgent.js,29,2,37,7,,,
223,-,./src/init/resources/piskel-master/src/js/utils/UserSettings.js,1,0,129,5,,,
224,-,./src/init/resources/piskel-master/src/js/utils/Uuid.js,1,0,17,5,,,
225,-,./src/init/resources/piskel-master/src/js/utils/WorkerUtils.js,1,0,22,5,,,
226,-,./src/init/resources/piskel-master/src/js/utils/Xhr.js,1,0,46,5,,,
227,-,./src/init/resources/piskel-master/src/js/widgets/AnchorWidget.js,1,0,110,5,,,
228,-,./src/init/resources/piskel-master/src/js/widgets/ColorsList.js,1,0,150,5,,,
229,-,./src/init/resources/piskel-master/src/js/widgets/FramePicker.js,1,0,168,5,,,
230,-,./src/init/resources/piskel-master/src/js/widgets/HslRgbColorPicker.js,1,0,274,5,,,
231,-,./src/init/resources/piskel-master/src/js/widgets/SizeInput.js,1,0,73,5,,,
232,-,./src/init/resources/piskel-master/src/js/widgets/SizePicker.js,1,0,49,5,,,
233,-,./src/init/resources/piskel-master/src/js/widgets/SynchronizedInputs.js,1,0,40,5,,,
234,-,./src/init/resources/piskel-master/src/js/widgets/Tabs.js,1,0,57,5,,,
235,-,./src/init/resources/piskel-master/src/js/widgets/Wizard.js,1,0,107,5,,,
236,-,./src/init/resources/piskel-master/src/js/worker/framecolors/FrameColors.js,1,0,33,5,,,
237,-,./src/init/resources/piskel-master/src/js/worker/framecolors/FrameColorsWorker.js,1,0,82,5,,,
238,-,./src/init/resources/piskel-master/src/js/worker/hash/Hash.js,1,0,32,5,,,
239,-,./src/init/resources/piskel-master/src/js/worker/hash/HashWorker.js,1,0,34,5,,,
240,-,./src/init/resources/piskel-master/src/js/worker/imageprocessor/ImageProcessor.js,1,0,36,5,,,
241,-,./src/init/resources/piskel-master/src/js/worker/imageprocessor/ImageProcessorWorker.js,1,0,97,5,,,
242,-,./src/init/resources/piskel-master/src/piskel-boot.js,1,0,98,5,,,
243,-,./src/init/resources/piskel-master/test/casperjs/DrawingTest.js,1,0,43,5,,,
244,-,./src/init/resources/piskel-master/test/js/testutils/TestUtils.js,1,0,80,5,,,
